date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:11	33359/33359	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-4.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-4.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:11	23075/23075	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-6.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-6.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:12	1386/1386	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-pie-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:12	66465/66465	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/team-spirit-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/team-spirit-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:12	252/252	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/date-range-picker-demo-single.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/date-range-picker-demo-single.js	(from https://themes.startbootstrap.com/sb-admin-pro/account-profile.html)
17:50:12	74125/74125	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/statistics-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/statistics-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-3.html)
17:50:14	66838/66838	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/403-error-forbidden-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/403-error-forbidden-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/error-403.html)
17:50:14	53338/53338	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/400-error-bad-request-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/400-error-bad-request-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/error-400.html)
17:50:15	55200/55200	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/404-error-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/404-error-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/error-404-1.html)
17:50:16	51347/51347	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/404-error-with-a-cute-animal-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/404-error-with-a-cute-animal-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/error-404-2.html)
